customer_id,channel,acquisition_date,cac,active_months
5623,coupon_site,2023-04-17,470.22,1
5624,instagram,2023-04-21,1157.61,3
5625,coupon_site,2023-02-21,353.88,1
5626,organic,2023-05-09,234.61,5
5627,organic,2023-05-10,170.86,1
5628,coupon_site,2023-05-09,290.09,6
5629,instagram,2023-04-15,1291.79,1
5630,coupon_site,2023-06-14,431.32,1
5631,coupon_site,2023-02-05,373.76,1
5632,referral,2023-04-03,249.09,12
5633,google,2023-05-13,871.03,3
5634,referral,2023-01-13,319.18,12
5635,referral,2023-05-26,262.48,12
5636,referral,2023-05-15,324.07,3
5637,google,2023-03-03,1143.73,3
5638,google,2023-05-12,747.41,11
5639,organic,2023-06-15,215.01,1
5640,coupon_site,2023-02-28,456.3,5
5641,organic,2023-06-26,197.53,12
5642,coupon_site,2023-01-21,489.69,4
5643,organic,2023-03-04,154.64,12
5644,organic,2023-05-14,219.66,12
5645,instagram,2023-05-05,927.82,12
5646,organic,2023-02-27,246.47,1
5647,referral,2023-01-03,404.38,3
5648,coupon_site,2023-01-13,434.16,5
5649,instagram,2023-06-22,1058.28,1
5650,coupon_site,2023-06-28,363.22,3
5651,google,2023-01-07,1136.13,12
5652,referral,2023-03-15,316.55,3
5653,google,2023-02-26,951.63,6
5654,referral,2023-04-11,271.66,8
5655,referral,2023-04-18,400.85,12
5656,organic,2023-04-16,195.27,5
5657,organic,2023-01-14,182.63,1
5658,instagram,2023-05-31,1146.62,6
5659,google,2023-04-19,640.1,4
5660,coupon_site,2023-06-11,450.76,1
5661,referral,2023-03-30,370.15,12
5662,organic,2023-04-19,159.26,7
5663,instagram,2023-02-28,1181.36,7
5664,referral,2023-02-02,270.31,1
5665,instagram,2023-06-14,1036.14,6
5666,organic,2023-05-13,208.9,11
5667,referral,2023-01-07,259.86,10
5668,organic,2023-03-19,228.65,10
5669,organic,2023-03-25,203.97,7
5670,organic,2023-03-25,223.92,12
5671,instagram,2023-04-26,913.47,3
5672,google,2023-04-20,1124.32,3
5673,google,2023-01-09,831.61,12
5674,google,2023-01-20,1043.29,2
5675,google,2023-01-07,995.78,1
5676,instagram,2023-01-01,1351.05,12
5677,organic,2023-06-10,239.1,3
5678,instagram,2023-04-24,1543.9,1
5679,coupon_site,2023-05-30,497.67,1
5680,coupon_site,2023-04-29,487.82,1
5681,instagram,2023-01-25,995.0,1
5682,coupon_site,2023-06-16,326.56,2
5683,organic,2023-04-19,228.59,1
5684,coupon_site,2023-03-31,500.08,6
5685,referral,2023-03-25,252.18,2
5686,organic,2023-03-17,235.37,6
5687,coupon_site,2023-05-10,436.73,1
5688,coupon_site,2023-04-23,347.97,1
5689,referral,2023-02-13,289.9,1
5690,google,2023-03-20,990.03,11
5691,google,2023-02-15,944.21,6
5692,instagram,2023-06-01,1290.07,9
5693,coupon_site,2023-03-24,518.83,1
5694,google,2023-06-14,839.56,3
5695,referral,2023-01-29,291.16,1
5696,google,2023-04-19,728.16,8
5697,instagram,2023-02-06,1147.79,12
5698,instagram,2023-02-26,915.79,3
5699,google,2023-02-18,1002.95,4
5700,referral,2023-02-06,410.86,9
5701,referral,2023-05-09,423.1,5
5702,instagram,2023-01-12,1165.6,10
5703,coupon_site,2023-04-09,356.72,5
5704,referral,2023-01-25,263.37,7
5705,google,2023-04-11,989.85,1
5706,organic,2023-01-06,256.59,5
5707,coupon_site,2023-03-04,355.75,3
5708,organic,2023-01-21,141.68,12
5709,referral,2023-06-25,322.11,12
5710,instagram,2023-02-28,868.16,8
5711,google,2023-06-11,775.14,2
5712,organic,2023-06-01,248.57,6
5713,coupon_site,2023-03-14,280.23,4
5714,google,2023-05-21,639.77,3
5715,coupon_site,2023-05-27,293.44,3
5716,google,2023-05-29,1027.41,5
5717,coupon_site,2023-02-11,487.28,4
5718,coupon_site,2023-04-19,396.71,1
5719,coupon_site,2023-05-13,336.9,1
5720,referral,2023-06-18,370.88,2
5721,organic,2023-02-20,247.82,1
5722,coupon_site,2023-06-29,413.39,2
5723,instagram,2023-05-09,1439.7,2
5724,organic,2023-04-10,189.42,12
5725,instagram,2023-02-15,983.14,1
5726,referral,2023-04-21,396.2,1
5727,referral,2023-01-25,372.0,3
5728,google,2023-06-03,1082.7,2
5729,organic,2023-05-22,203.27,5
5730,organic,2023-05-11,246.64,4
5731,referral,2023-04-11,451.51,6
5732,referral,2023-03-08,359.81,3
5733,instagram,2023-02-26,1383.07,6
5734,instagram,2023-06-01,1385.64,1
5735,google,2023-06-13,1106.33,12
5736,organic,2023-02-21,160.71,1
5737,coupon_site,2023-02-01,484.62,2
5738,referral,2023-04-22,415.65,7
5739,instagram,2023-05-28,1267.04,12
5740,referral,2023-05-29,338.08,4
5741,coupon_site,2023-01-17,283.52,4
5742,instagram,2023-06-15,1214.88,9
5743,google,2023-01-04,791.22,1
5744,google,2023-03-03,1116.3,5
5745,organic,2023-06-14,207.5,3
5746,organic,2023-06-22,194.58,12
5747,organic,2023-05-22,156.09,12
5748,google,2023-02-22,1136.33,6
5749,instagram,2023-05-04,855.72,12
5750,instagram,2023-02-23,1412.85,1
5751,referral,2023-06-11,262.62,2
5752,instagram,2023-05-22,989.11,3
5753,coupon_site,2023-04-26,317.42,1
5754,coupon_site,2023-05-27,345.64,2
5755,coupon_site,2023-01-20,403.9,1
5756,instagram,2023-02-03,1522.01,1
5757,google,2023-04-07,845.69,12
5758,organic,2023-04-26,203.59,6
5759,referral,2023-03-21,417.97,6
5760,coupon_site,2023-05-18,334.78,4
5761,organic,2023-02-14,157.76,1
5762,coupon_site,2023-01-23,490.75,2
5763,instagram,2023-03-08,1307.97,6
5764,referral,2023-03-20,441.73,12
5765,google,2023-05-09,838.05,1
5766,google,2023-01-27,1114.28,1
5767,google,2023-01-14,921.96,1
5768,referral,2023-05-24,333.18,1
5769,organic,2023-04-08,248.07,5
5770,coupon_site,2023-03-11,368.9,7
5771,google,2023-03-26,955.46,8
5772,coupon_site,2023-01-22,420.08,4
5773,coupon_site,2023-02-28,475.59,2
5774,referral,2023-05-07,370.7,8
5775,organic,2023-06-25,222.73,12
5776,google,2023-02-01,815.36,2
5777,coupon_site,2023-04-20,481.74,1
5778,google,2023-03-08,955.41,5
5779,coupon_site,2023-02-06,435.66,3
5780,coupon_site,2023-04-07,329.86,4
5781,coupon_site,2023-04-07,393.63,2
5782,google,2023-05-12,851.11,5
5783,instagram,2023-03-16,1129.97,3
5784,instagram,2023-01-20,1023.5,1
5785,google,2023-04-15,1113.08,2
5786,referral,2023-04-05,247.84,6
5787,referral,2023-01-03,334.87,4
5788,instagram,2023-01-30,1550.53,4
5789,google,2023-06-15,807.11,1
5790,google,2023-06-05,636.32,7
5791,instagram,2023-05-28,868.35,1
5792,instagram,2023-03-27,1180.04,12
5793,instagram,2023-05-28,948.0,10
5794,instagram,2023-04-23,1240.43,6
5795,organic,2023-06-29,141.73,8
5796,google,2023-02-12,896.1,12
5797,coupon_site,2023-02-02,461.02,3
5798,coupon_site,2023-03-21,501.85,1
5799,referral,2023-04-09,415.29,3
5800,organic,2023-01-22,200.92,12
5801,google,2023-02-23,773.71,12
5802,organic,2023-02-22,239.12,7
5803,coupon_site,2023-04-02,424.63,1
5804,instagram,2023-02-11,1505.31,3
5805,organic,2023-03-22,155.43,2
5806,organic,2023-04-15,171.72,12
5807,referral,2023-01-29,296.89,8
5808,referral,2023-05-05,282.42,2
5809,coupon_site,2023-03-10,405.58,1
5810,organic,2023-01-04,158.91,3
5811,instagram,2023-01-25,1018.08,10
5812,referral,2023-06-13,405.32,8
5813,instagram,2023-01-04,1179.79,2
5814,google,2023-06-21,1151.99,12
5815,google,2023-04-27,689.34,8
5816,referral,2023-01-22,285.0,12
5817,organic,2023-02-11,150.34,7
5818,google,2023-04-05,949.61,1
5819,instagram,2023-02-01,1326.83,4
5820,google,2023-03-03,845.07,1
5821,instagram,2023-04-25,1428.57,12
5822,organic,2023-02-03,215.89,6
5823,referral,2023-06-03,437.86,1
5824,google,2023-02-09,1147.79,12
5825,google,2023-04-19,693.66,1
5826,coupon_site,2023-04-17,472.73,6
5827,organic,2023-05-02,221.93,2
5828,referral,2023-03-08,262.21,1
5829,referral,2023-01-04,386.46,12
5830,organic,2023-04-15,220.89,4
5831,instagram,2023-04-07,965.14,1
5832,coupon_site,2023-02-23,324.45,1
5833,referral,2023-02-05,386.98,1
5834,coupon_site,2023-02-04,422.0,2
5835,google,2023-04-23,1056.7,1
5836,organic,2023-02-24,240.42,1
5837,google,2023-05-17,1087.96,5
5838,google,2023-04-10,762.99,4
5839,coupon_site,2023-03-26,335.36,1
5840,instagram,2023-01-03,1068.98,9
5841,organic,2023-04-27,173.0,1
5842,referral,2023-04-16,367.42,6
5843,instagram,2023-04-02,908.72,2
5844,instagram,2023-03-13,962.43,4
5845,referral,2023-03-22,430.55,1
5846,instagram,2023-06-13,1062.19,2
5847,instagram,2023-05-13,935.56,4
5848,coupon_site,2023-02-27,515.46,4
5849,google,2023-06-18,1037.36,12
5850,referral,2023-03-13,283.98,12
5851,referral,2023-02-16,431.09,8
5852,google,2023-06-01,1106.92,2
5853,instagram,2023-05-15,1468.83,12
5854,organic,2023-01-13,159.86,4
5855,google,2023-01-05,1071.05,2
5856,google,2023-06-02,1017.52,9
5857,google,2023-01-29,734.32,4
5858,coupon_site,2023-04-30,387.26,5
5859,organic,2023-02-04,193.01,4
5860,coupon_site,2023-01-27,300.41,1
5861,organic,2023-05-02,215.3,1
5862,instagram,2023-05-12,1009.69,12
5863,referral,2023-05-14,273.63,12
5864,organic,2023-03-19,146.02,1
5865,google,2023-06-11,867.03,12
5866,coupon_site,2023-03-24,342.18,1
5867,organic,2023-02-13,208.23,12
5868,referral,2023-06-20,365.49,6
5869,coupon_site,2023-03-27,419.29,1
5870,google,2023-01-30,678.16,12
5871,referral,2023-03-13,317.53,1
5872,instagram,2023-01-18,1211.61,6
5873,instagram,2023-04-21,1221.39,1
5874,referral,2023-04-01,289.99,12
5875,instagram,2023-05-04,919.75,2
5876,google,2023-05-27,879.13,12
5877,referral,2023-01-09,254.9,9
5878,organic,2023-04-14,225.52,5
5879,google,2023-06-10,652.74,3
5880,coupon_site,2023-03-14,301.05,1
5881,organic,2023-04-26,222.71,1
5882,organic,2023-01-31,241.23,5
5883,coupon_site,2023-06-10,290.6,1
5884,google,2023-02-13,1031.85,9
5885,instagram,2023-02-23,1006.88,2
5886,coupon_site,2023-06-28,494.16,1
5887,google,2023-01-05,1168.46,1
5888,referral,2023-02-22,271.98,12
5889,coupon_site,2023-05-31,288.51,1
5890,instagram,2023-06-19,864.18,9
5891,google,2023-06-14,728.99,2
5892,google,2023-01-18,945.75,5
5893,instagram,2023-03-31,1157.51,1
5894,referral,2023-02-06,389.31,12
5895,instagram,2023-04-15,892.19,4
5896,instagram,2023-01-28,1265.41,2
5897,organic,2023-06-19,253.76,1
5898,organic,2023-02-04,175.34,8
5899,instagram,2023-02-13,1478.18,1
5900,referral,2023-04-04,295.91,12
5901,google,2023-02-16,922.56,1
5902,organic,2023-03-01,250.1,12
5903,instagram,2023-05-23,1240.65,10
5904,instagram,2023-01-14,854.81,1
5905,instagram,2023-06-24,1529.3,4
5906,referral,2023-06-16,423.68,4
5907,google,2023-01-02,884.1,1
5908,coupon_site,2023-03-28,313.97,6
5909,coupon_site,2023-03-13,415.95,1
5910,organic,2023-01-22,237.72,6
5911,organic,2023-03-23,148.29,2
5912,google,2023-04-06,673.22,4
5913,referral,2023-06-23,281.63,8
5914,coupon_site,2023-05-04,486.96,1
5915,google,2023-01-18,861.75,2
5916,referral,2023-05-24,281.83,3
5917,organic,2023-06-05,242.44,1
5918,instagram,2023-04-03,1036.99,12
5919,google,2023-03-02,775.86,9
5920,google,2023-01-15,975.86,3
5921,google,2023-04-21,1105.3,2
5922,organic,2023-03-10,179.33,8
5923,google,2023-01-31,1064.04,12
5924,instagram,2023-04-18,1064.84,2
5925,coupon_site,2023-03-22,289.72,1
5926,organic,2023-03-06,223.77,12
5927,instagram,2023-02-17,925.2,6
5928,instagram,2023-04-06,1526.96,12
5929,google,2023-03-28,1054.4,8
5930,google,2023-06-25,668.75,12
5931,instagram,2023-04-15,912.57,12
5932,google,2023-04-04,1066.79,3
5933,coupon_site,2023-04-10,371.74,1
5934,google,2023-03-25,903.65,1
5935,instagram,2023-01-01,1363.65,3
5936,coupon_site,2023-02-03,356.39,2
5937,organic,2023-02-20,239.61,12
5938,coupon_site,2023-04-18,423.72,1
5939,coupon_site,2023-06-26,386.03,1
5940,instagram,2023-05-20,1395.68,4
5941,coupon_site,2023-06-11,480.6,1
5942,coupon_site,2023-04-19,499.32,1
5943,referral,2023-04-09,383.67,1
5944,instagram,2023-03-18,991.75,1
5945,instagram,2023-03-26,1278.39,2
5946,google,2023-01-25,933.64,4
5947,organic,2023-01-03,248.41,7
5948,organic,2023-02-22,199.91,3
5949,organic,2023-04-05,210.62,12
5950,google,2023-05-24,707.41,10
5951,coupon_site,2023-01-09,400.39,1
5952,coupon_site,2023-05-31,317.29,3
5953,instagram,2023-04-29,1109.02,12
5954,google,2023-03-24,887.33,1
5955,referral,2023-05-23,441.43,12
5956,organic,2023-05-24,181.28,12
5957,instagram,2023-04-15,871.98,2
5958,instagram,2023-05-16,1108.13,10
5959,instagram,2023-06-07,1388.19,1
5960,instagram,2023-01-18,1440.22,5
5961,google,2023-05-26,1129.16,3
5962,organic,2023-02-19,233.89,1
5963,referral,2023-06-05,350.02,1
5964,coupon_site,2023-06-03,289.02,1
5965,organic,2023-06-29,228.63,10
5966,google,2023-03-23,648.63,12
5967,instagram,2023-05-14,1509.13,10
5968,referral,2023-01-19,357.11,10
5969,organic,2023-03-18,210.01,6
5970,referral,2023-06-12,401.03,1
5971,instagram,2023-03-31,992.94,12
5972,organic,2023-04-13,240.73,12
5973,google,2023-01-10,686.8,4
5974,instagram,2023-01-11,1466.4,1
5975,instagram,2023-03-27,1433.26,12
5976,coupon_site,2023-06-10,436.85,3
5977,instagram,2023-06-01,950.22,12
5978,referral,2023-05-18,283.32,12
5979,instagram,2023-04-12,1485.55,8
5980,instagram,2023-02-06,1499.46,12
5981,google,2023-01-26,685.71,12
5982,organic,2023-01-28,224.4,12
5983,organic,2023-06-20,191.55,1
5984,instagram,2023-06-13,1432.35,1
5985,instagram,2023-06-29,1068.41,12
5986,google,2023-01-10,1091.51,3
5987,instagram,2023-06-19,1500.88,3
5988,google,2023-02-07,1150.75,12
5989,organic,2023-03-05,145.88,12
5990,google,2023-02-03,1021.77,9
5991,organic,2023-05-27,173.17,7
5992,instagram,2023-02-04,1535.78,1
5993,coupon_site,2023-03-30,308.14,3
5994,coupon_site,2023-01-04,363.21,1
5995,organic,2023-04-20,176.63,12
5996,referral,2023-02-06,368.27,3
5997,instagram,2023-02-08,864.59,11
5998,google,2023-05-09,771.71,10
5999,coupon_site,2023-01-01,390.87,1
6000,instagram,2023-06-03,1399.79,10
6001,referral,2023-05-16,377.45,3
6002,instagram,2023-03-23,1372.42,4
6003,google,2023-03-18,640.13,1
6004,coupon_site,2023-01-31,419.0,1
6005,google,2023-04-30,811.95,1
6006,coupon_site,2023-06-14,340.18,1
6007,coupon_site,2023-06-07,407.97,1
6008,organic,2023-02-17,153.61,1
6009,organic,2023-03-25,168.52,1
6010,organic,2023-06-06,201.52,11
6011,referral,2023-03-06,245.18,8
6012,coupon_site,2023-02-05,456.11,3
6013,instagram,2023-04-10,1247.68,9
6014,organic,2023-06-18,200.64,12
6015,organic,2023-02-12,185.51,1
6016,instagram,2023-02-24,909.76,2
6017,instagram,2023-05-23,993.95,1
6018,coupon_site,2023-04-12,307.1,4
6019,instagram,2023-04-17,1512.52,8
6020,google,2023-01-29,1065.0,12
6021,google,2023-04-07,1141.76,8
6022,coupon_site,2023-02-22,348.21,1
6023,coupon_site,2023-05-17,364.14,1
6024,referral,2023-03-05,365.47,3
6025,organic,2023-06-18,243.36,2
6026,organic,2023-05-18,184.73,12
6027,google,2023-01-18,750.39,1
6028,organic,2023-01-30,222.01,12
6029,instagram,2023-05-01,1436.92,2
6030,referral,2023-03-11,262.5,1
6031,instagram,2023-02-13,1457.66,3
6032,google,2023-04-24,914.56,2
6033,instagram,2023-04-22,1089.07,7
6034,organic,2023-04-09,147.02,2
6035,instagram,2023-06-02,1161.99,12
6036,instagram,2023-05-07,1230.23,4
6037,instagram,2023-04-04,840.71,8
6038,google,2023-05-24,957.53,12
6039,instagram,2023-01-17,1370.86,4
6040,coupon_site,2023-06-21,327.46,2
6041,google,2023-05-18,668.6,3
6042,instagram,2023-05-25,1555.97,5
6043,instagram,2023-01-27,1282.82,2
6044,organic,2023-04-12,176.47,10
6045,google,2023-02-19,655.64,9
6046,referral,2023-03-17,271.52,12
6047,coupon_site,2023-03-06,509.9,1
6048,google,2023-01-23,681.77,3
6049,referral,2023-02-11,339.87,1
6050,instagram,2023-04-19,1547.52,7
6051,organic,2023-03-14,249.23,6
6052,instagram,2023-01-23,1480.87,1
6053,referral,2023-06-24,430.69,12
6054,instagram,2023-03-02,1391.62,12
6055,instagram,2023-03-01,1323.89,9
6056,google,2023-03-30,1042.79,6
6057,instagram,2023-04-28,1169.99,1
6058,google,2023-02-20,650.42,1
6059,google,2023-04-01,1141.68,7
6060,referral,2023-06-29,427.99,8
6061,organic,2023-04-17,199.06,8
6062,organic,2023-03-09,225.2,7
6063,coupon_site,2023-01-03,388.9,1
6064,instagram,2023-04-01,869.49,1
6065,google,2023-04-15,682.39,4
6066,organic,2023-05-07,249.05,1
6067,instagram,2023-03-18,1367.97,10
6068,instagram,2023-02-02,1145.94,1
6069,coupon_site,2023-01-27,320.92,1
6070,instagram,2023-02-15,1100.1,2
6071,google,2023-05-21,661.5,1
6072,instagram,2023-02-23,986.96,7
6073,organic,2023-02-20,184.93,10
6074,referral,2023-06-26,375.83,10
6075,instagram,2023-06-04,1017.5,1
6076,google,2023-05-01,764.2,12
6077,referral,2023-02-14,403.93,1
6078,referral,2023-01-30,308.43,5
6079,organic,2023-01-13,228.62,1
6080,coupon_site,2023-02-05,317.96,1
6081,organic,2023-03-12,238.67,3
6082,organic,2023-01-11,195.46,12
6083,google,2023-02-15,957.35,1
6084,instagram,2023-02-03,1238.55,10
6085,referral,2023-01-25,305.73,3
6086,instagram,2023-04-07,1393.57,1
6087,google,2023-06-08,1067.83,3
6088,referral,2023-06-13,335.73,12
6089,organic,2023-03-11,147.5,12
6090,organic,2023-02-06,253.55,4
6091,organic,2023-05-12,202.78,12
6092,google,2023-04-09,1033.44,12
6093,coupon_site,2023-06-11,297.76,1
6094,organic,2023-02-20,243.34,1
6095,organic,2023-05-21,239.02,12
6096,referral,2023-06-02,293.09,2
6097,coupon_site,2023-03-27,466.28,1
6098,organic,2023-05-30,234.55,7
6099,google,2023-02-20,791.06,12
6100,referral,2023-04-18,305.64,12
6101,organic,2023-06-04,210.07,8
6102,instagram,2023-01-24,1025.94,2
6103,instagram,2023-03-25,968.06,1
6104,coupon_site,2023-04-22,387.34,1
6105,instagram,2023-06-07,1406.87,12
6106,google,2023-05-12,798.38,9
6107,organic,2023-03-30,213.52,5
6108,organic,2023-01-31,235.16,3
6109,google,2023-04-01,835.3,2
6110,instagram,2023-06-14,851.38,1
6111,referral,2023-01-28,346.49,6
6112,coupon_site,2023-01-28,344.11,2
6113,instagram,2023-02-08,1332.35,3
6114,instagram,2023-05-04,970.38,5
6115,coupon_site,2023-02-09,374.4,3
6116,referral,2023-04-20,370.93,8
6117,coupon_site,2023-01-30,289.16,5
6118,referral,2023-04-26,342.95,7
6119,instagram,2023-04-15,1551.78,1
6120,instagram,2023-03-16,858.53,1
6121,organic,2023-03-09,207.73,12
6122,referral,2023-03-18,299.65,7
6123,organic,2023-01-11,244.56,1
6124,google,2023-02-25,856.02,5
6125,referral,2023-05-09,365.36,1
6126,coupon_site,2023-05-08,358.11,2
6127,coupon_site,2023-06-13,326.33,1
6128,coupon_site,2023-05-26,407.81,2
6129,google,2023-04-30,925.07,12
6130,referral,2023-05-14,342.79,5
6131,referral,2023-03-01,273.13,6
6132,coupon_site,2023-04-16,367.81,1
6133,organic,2023-05-24,229.3,12
6134,referral,2023-06-20,382.3,8
6135,instagram,2023-06-18,1498.49,7
6136,organic,2023-02-11,222.25,8
6137,referral,2023-01-25,338.85,3
6138,google,2023-03-14,1010.45,12
6139,organic,2023-04-10,189.85,1
6140,instagram,2023-03-18,1282.84,1
6141,instagram,2023-01-10,1495.98,7
6142,referral,2023-05-13,310.27,2
6143,coupon_site,2023-02-06,396.32,2
6144,organic,2023-06-03,220.07,1
6145,instagram,2023-02-05,1034.9,10
6146,referral,2023-05-20,309.74,6
6147,instagram,2023-06-26,1357.87,5
6148,instagram,2023-05-08,868.81,4
6149,referral,2023-06-14,378.49,2
6150,google,2023-03-08,748.45,10
6151,instagram,2023-01-26,1246.76,1
6152,instagram,2023-01-04,1030.14,5
6153,instagram,2023-02-02,1201.45,3
6154,coupon_site,2023-03-16,462.89,1
6155,referral,2023-02-16,300.78,8
6156,instagram,2023-05-27,883.02,1
6157,referral,2023-05-27,391.18,11
6158,organic,2023-01-08,211.6,12
6159,organic,2023-01-12,182.69,3
6160,coupon_site,2023-05-13,407.77,4
6161,instagram,2023-06-04,1535.81,1
6162,google,2023-02-20,640.05,3
6163,google,2023-04-27,695.43,1
6164,google,2023-01-27,943.82,12
6165,instagram,2023-01-04,1363.56,1
6166,coupon_site,2023-03-01,384.56,1
6167,referral,2023-01-17,254.05,3
6168,referral,2023-02-16,416.46,1
6169,coupon_site,2023-06-25,464.33,8
6170,organic,2023-04-23,205.88,1
6171,organic,2023-04-23,162.12,2
6172,instagram,2023-02-08,1041.05,1
6173,google,2023-05-19,1150.47,12
6174,organic,2023-01-12,158.95,5
6175,coupon_site,2023-05-12,479.98,2
6176,google,2023-05-02,1048.17,1
6177,instagram,2023-04-13,971.1,12
6178,organic,2023-04-23,213.49,3
6179,coupon_site,2023-05-13,375.82,1
6180,google,2023-05-17,808.41,4
6181,instagram,2023-01-06,1396.66,4
6182,coupon_site,2023-06-14,360.25,1
6183,google,2023-01-10,686.38,1
6184,referral,2023-05-28,262.23,5
6185,organic,2023-05-09,159.89,4
6186,coupon_site,2023-02-26,503.23,1
6187,coupon_site,2023-02-08,287.44,1
6188,referral,2023-03-06,300.25,1
6189,google,2023-05-11,1071.9,6
6190,referral,2023-06-25,448.18,6
6191,google,2023-02-01,1046.01,2
6192,referral,2023-04-21,302.72,2
6193,google,2023-06-19,937.17,4
6194,organic,2023-06-07,152.92,12
6195,referral,2023-06-08,282.07,10
6196,coupon_site,2023-02-25,341.52,5
6197,organic,2023-01-08,194.2,8
6198,coupon_site,2023-05-02,349.91,1
6199,google,2023-01-11,1079.74,1
6200,coupon_site,2023-03-17,445.81,3
6201,referral,2023-01-07,371.01,1
6202,organic,2023-02-14,191.69,12
6203,coupon_site,2023-02-05,413.73,3
6204,instagram,2023-06-15,1273.16,4
6205,organic,2023-04-11,201.94,12
6206,instagram,2023-05-26,925.76,4
6207,coupon_site,2023-03-17,386.97,1
6208,coupon_site,2023-04-01,358.84,1
6209,instagram,2023-01-15,1180.68,2
6210,google,2023-03-17,871.41,6
6211,organic,2023-05-07,155.0,1
6212,organic,2023-06-01,187.46,2
6213,referral,2023-02-02,374.46,2
6214,organic,2023-04-01,169.3,6
6215,referral,2023-05-21,350.7,4
6216,google,2023-03-24,1029.29,1
6217,referral,2023-04-16,452.7,7
6218,coupon_site,2023-01-16,469.62,1
6219,organic,2023-04-06,142.54,2
6220,coupon_site,2023-01-05,436.63,2
6221,google,2023-01-19,860.08,3
6222,coupon_site,2023-02-22,361.11,3
6223,coupon_site,2023-06-11,369.83,1
6224,google,2023-06-06,1044.2,1
6225,coupon_site,2023-05-24,416.96,2
6226,coupon_site,2023-05-20,319.49,1
6227,coupon_site,2023-05-01,502.52,7
6228,coupon_site,2023-05-02,350.16,4
6229,instagram,2023-04-14,984.09,12
6230,coupon_site,2023-05-31,334.44,1
6231,instagram,2023-01-23,1049.99,5
6232,google,2023-05-29,643.86,4
6233,organic,2023-03-12,150.65,6
6234,coupon_site,2023-04-24,411.89,3
6235,referral,2023-03-19,421.02,5
6236,referral,2023-06-17,403.23,3
6237,organic,2023-03-15,253.55,10
6238,referral,2023-03-07,248.24,10
6239,coupon_site,2023-05-10,336.79,7
6240,instagram,2023-04-15,1166.7,12
6241,organic,2023-04-22,151.25,10
6242,referral,2023-02-25,277.58,1
6243,referral,2023-02-02,318.14,12
6244,referral,2023-04-28,372.68,7
6245,instagram,2023-06-01,1269.85,12
6246,google,2023-03-27,712.67,7
6247,instagram,2023-05-26,1027.1,9
6248,coupon_site,2023-05-09,495.47,1
6249,instagram,2023-04-01,842.01,12
6250,coupon_site,2023-02-22,323.67,1
6251,instagram,2023-05-18,1462.04,12
6252,organic,2023-05-31,140.4,12
6253,coupon_site,2023-03-17,406.62,1
6254,google,2023-01-15,767.1,1
6255,organic,2023-05-04,235.97,12
6256,instagram,2023-06-27,1193.52,5
6257,organic,2023-04-19,182.73,1
6258,referral,2023-03-06,273.14,3
6259,instagram,2023-06-21,1449.18,3
6260,instagram,2023-06-29,1356.03,3
6261,coupon_site,2023-06-06,419.36,1
6262,referral,2023-01-07,302.26,3
6263,coupon_site,2023-04-07,381.14,1
6264,google,2023-04-20,984.86,3
6265,google,2023-06-06,820.2,12
6266,google,2023-05-13,1094.92,7
6267,instagram,2023-03-16,1284.33,12
6268,referral,2023-05-11,360.34,12
6269,organic,2023-02-07,179.63,7
6270,referral,2023-01-05,420.93,1
6271,google,2023-01-16,756.56,1
6272,instagram,2023-02-05,1075.33,4
6273,coupon_site,2023-02-19,480.37,1
6274,coupon_site,2023-05-21,403.27,1
6275,instagram,2023-02-25,1256.38,4
6276,instagram,2023-06-25,926.36,3
6277,google,2023-04-05,798.36,3
6278,instagram,2023-06-24,1454.75,12
6279,instagram,2023-03-21,1257.77,1
6280,google,2023-06-19,650.12,1
6281,coupon_site,2023-02-17,289.06,1
6282,organic,2023-01-26,183.22,11
6283,instagram,2023-04-17,912.63,1
6284,google,2023-01-22,885.88,5
6285,instagram,2023-04-20,1527.19,4
6286,organic,2023-06-23,231.85,12
6287,coupon_site,2023-06-06,446.52,2
6288,coupon_site,2023-01-13,396.5,2
6289,google,2023-01-31,1154.67,12
6290,referral,2023-06-07,323.45,1
6291,instagram,2023-06-20,876.92,4
6292,organic,2023-04-19,162.0,7
6293,instagram,2023-06-28,940.28,5
6294,coupon_site,2023-03-17,513.85,2
6295,google,2023-04-29,681.8,1
6296,coupon_site,2023-01-24,510.64,1
6297,coupon_site,2023-03-17,496.84,1
6298,google,2023-05-02,1039.22,1
6299,coupon_site,2023-03-12,389.23,1
6300,organic,2023-06-24,223.97,11
6301,google,2023-04-01,983.06,1
6302,coupon_site,2023-02-15,305.6,4
6303,coupon_site,2023-03-22,281.76,1
6304,coupon_site,2023-05-29,332.61,1
6305,coupon_site,2023-05-29,396.52,2
6306,coupon_site,2023-04-01,388.14,1
6307,organic,2023-03-09,221.7,11
6308,referral,2023-02-05,265.46,1
6309,instagram,2023-04-18,1211.25,9
6310,instagram,2023-06-01,842.19,4
6311,instagram,2023-04-22,959.09,1
6312,organic,2023-02-01,195.06,7
6313,google,2023-05-03,808.6,12
6314,referral,2023-04-20,366.7,4
6315,coupon_site,2023-03-12,382.56,1
6316,instagram,2023-04-12,1284.46,4
6317,coupon_site,2023-01-10,431.08,1
6318,coupon_site,2023-06-09,481.95,2
6319,instagram,2023-01-21,935.87,6
6320,google,2023-03-21,988.08,12
6321,coupon_site,2023-04-09,295.85,1
6322,referral,2023-06-04,394.27,12
6323,organic,2023-06-08,189.13,6
6324,google,2023-01-16,1033.38,5
