txn_id,customer_id,order_date,order_month,base_aov,discount_amount,used_discount,returned,net_revenue
18865,5143,2024-02-24,10,696.24,0.0,False,False,696.24
18866,5144,2023-10-11,3,949.22,0.0,False,False,949.22
18867,5144,2023-09-04,2,941.72,0.0,False,False,941.72
18868,5144,2023-09-09,2,959.29,0.0,False,False,959.29
18869,5144,2023-09-22,3,975.47,0.0,False,False,975.47
18870,5144,2023-09-28,3,1326.08,0.0,False,False,1326.08
18871,5144,2023-08-18,2,986.35,0.0,False,False,986.35
18872,5144,2023-06-28,0,800.81,240.24,True,False,560.57
18873,5145,2023-05-03,0,566.51,0.0,False,False,566.51
18874,5146,2023-02-26,0,1044.49,313.35,True,False,731.14
18875,5146,2023-02-19,0,1071.72,321.52,True,True,0.0
18876,5147,2023-08-11,4,754.14,226.24,True,True,0.0
18877,5147,2023-12-15,9,980.36,294.11,True,False,686.25
18878,5148,2023-06-05,4,1189.93,356.98,True,False,832.95
18879,5148,2023-07-06,5,1173.43,352.03,True,False,821.4
18880,5149,2023-08-17,1,972.24,0.0,False,False,972.24
18881,5150,2023-02-28,0,914.09,0.0,False,False,914.09
18882,5150,2023-03-27,1,761.09,0.0,False,False,761.09
18883,5151,2023-02-16,0,885.17,265.55,True,True,0.0
18884,5152,2023-07-15,0,1015.38,304.61,True,False,710.77
18885,5153,2023-08-12,1,414.19,124.26,True,False,289.93
18886,5153,2023-06-25,0,1301.27,390.38,True,False,910.89
18887,5153,2023-07-15,0,722.39,0.0,False,False,722.39
18888,5154,2023-03-16,1,892.37,0.0,False,False,892.37
18889,5154,2023-04-01,2,1026.12,0.0,False,False,1026.12
18890,5154,2023-02-09,0,688.79,0.0,False,False,688.79
18891,5155,2024-01-07,8,824.01,0.0,False,False,824.01
18892,5155,2024-02-14,9,984.61,0.0,False,False,984.61
18893,5155,2023-12-04,7,858.98,0.0,False,False,858.98
18894,5155,2023-12-12,7,1058.85,317.66,True,False,741.19
18895,5156,2023-02-17,1,954.62,0.0,False,False,954.62
18896,5156,2023-04-14,2,456.25,0.0,False,False,456.25
18897,5157,2023-02-15,0,1018.13,0.0,False,False,1018.13
18898,5157,2023-03-05,0,1214.02,0.0,False,False,1214.02
18899,5157,2023-04-07,1,541.9,162.57,True,False,379.33
18900,5157,2023-03-09,0,844.96,0.0,False,False,844.96
18901,5158,2023-10-07,5,1143.45,0.0,False,False,1143.45
18902,5158,2023-11-26,6,1449.99,0.0,False,False,1449.99
18903,5158,2023-05-09,0,1305.1,0.0,False,False,1305.1
18904,5158,2023-07-07,2,817.93,245.38,True,False,572.55
18905,5158,2023-11-19,6,848.66,0.0,False,False,848.66
18906,5158,2024-04-28,11,968.32,0.0,False,False,968.32
18907,5159,2023-02-24,0,1238.59,0.0,False,False,1238.59
18908,5160,2023-07-19,5,827.88,0.0,False,False,827.88
18909,5160,2023-05-15,3,1106.84,332.05,True,True,0.0
18910,5160,2023-04-20,2,1152.2,0.0,False,False,1152.2
18911,5160,2023-02-07,0,1098.82,0.0,False,False,1098.82
18912,5161,2023-04-30,1,1375.42,0.0,False,False,1375.42
18913,5161,2023-06-10,2,919.01,0.0,False,False,919.01
18914,5161,2023-05-18,1,794.97,0.0,False,False,794.97
18915,5162,2023-11-26,8,1084.97,0.0,False,False,1084.97
18916,5162,2023-07-09,4,322.55,96.76,True,False,225.79
18917,5162,2024-01-25,10,657.34,0.0,False,False,657.34
18918,5162,2023-12-20,9,870.45,0.0,False,False,870.45
18919,5162,2023-04-04,1,775.73,0.0,False,False,775.73
18920,5162,2023-09-12,6,801.43,0.0,False,False,801.43
18921,5162,2023-10-08,7,1146.62,0.0,False,False,1146.62
18922,5162,2023-08-29,5,720.45,216.13,True,False,504.32
18923,5163,2023-03-26,1,860.47,0.0,False,False,860.47
18924,5163,2023-06-19,4,1086.74,0.0,False,False,1086.74
18925,5163,2023-06-21,4,743.68,0.0,False,False,743.68
18926,5163,2023-06-03,3,1312.46,393.74,True,False,918.72
18927,5164,2023-04-05,0,1035.59,310.68,True,False,724.91
18928,5164,2023-04-30,0,886.65,266.0,True,False,620.65
18929,5165,2023-07-18,2,485.04,0.0,False,False,485.04
18930,5165,2023-06-04,1,1018.39,0.0,False,False,1018.39
18931,5165,2023-05-25,0,854.12,0.0,False,False,854.12
18932,5166,2023-05-24,0,1126.73,0.0,False,False,1126.73
18933,5166,2023-05-26,0,1585.64,0.0,False,True,0.0
18934,5166,2023-06-07,0,967.05,0.0,False,False,967.05
18935,5166,2023-06-30,1,1097.6,0.0,False,False,1097.6
18936,5166,2023-07-07,1,1019.43,0.0,False,False,1019.43
18937,5166,2023-06-18,0,1331.8,0.0,False,True,0.0
18938,5167,2023-03-11,1,1268.48,380.54,True,False,887.94
18939,5167,2023-08-22,6,1267.07,380.12,True,True,0.0
18940,5167,2023-08-17,6,835.28,250.58,True,False,584.7
18941,5168,2023-12-30,7,1158.7,0.0,False,False,1158.7
18942,5168,2024-01-25,7,1359.44,0.0,False,False,1359.44
18943,5168,2023-12-29,7,1070.48,0.0,False,False,1070.48
18944,5169,2023-03-11,0,1598.91,479.67,True,True,0.0
18945,5170,2023-04-12,0,1370.31,0.0,False,False,1370.31
18946,5170,2023-04-17,0,787.98,0.0,False,False,787.98
18947,5170,2023-07-21,3,1100.41,0.0,False,False,1100.41
18948,5170,2023-08-03,3,896.33,0.0,False,False,896.33
18949,5170,2023-05-04,0,1240.8,0.0,False,False,1240.8
18950,5171,2023-03-03,0,610.51,0.0,False,False,610.51
18951,5171,2023-03-09,0,799.92,239.98,True,False,559.94
18952,5171,2023-03-01,0,1145.16,0.0,False,False,1145.16
18953,5171,2023-03-03,0,1621.1,0.0,False,True,0.0
18954,5171,2023-03-09,0,1035.2,0.0,False,False,1035.2
18955,5171,2023-03-25,0,786.35,0.0,False,False,786.35
18956,5172,2023-05-30,4,1006.38,0.0,False,False,1006.38
18957,5172,2023-03-19,2,1049.3,0.0,False,False,1049.3
18958,5172,2023-02-25,1,1196.27,358.88,True,False,837.39
18959,5172,2023-04-29,3,505.65,151.7,True,False,353.95
18960,5172,2023-03-16,2,964.53,0.0,False,False,964.53
18961,5173,2023-05-09,0,1183.71,355.11,True,False,828.6
18962,5174,2023-05-30,1,846.36,0.0,False,False,846.36
18963,5174,2023-06-12,1,868.2,0.0,False,False,868.2
18964,5174,2023-06-28,2,894.27,268.28,True,False,625.99
18965,5174,2023-04-16,0,1094.41,0.0,False,False,1094.41
18966,5174,2023-05-24,1,907.9,272.37,True,False,635.53
18967,5174,2023-04-25,0,855.08,256.52,True,False,598.56
18968,5174,2023-06-05,1,1239.52,0.0,False,False,1239.52
18969,5174,2023-07-14,2,1190.28,0.0,False,False,1190.28
18970,5174,2023-07-10,2,903.01,270.9,True,False,632.11
18971,5175,2023-07-05,3,1281.7,0.0,False,False,1281.7
18972,5175,2023-05-11,1,997.33,0.0,False,False,997.33
18973,5175,2023-04-05,0,957.54,0.0,False,False,957.54
18974,5175,2023-07-08,3,1391.42,0.0,False,False,1391.42
18975,5175,2023-04-16,1,840.15,0.0,False,False,840.15
18976,5176,2023-07-06,0,903.95,0.0,False,False,903.95
18977,5176,2023-07-07,0,1489.98,446.99,True,False,1042.99
18978,5176,2023-07-22,0,1132.98,339.89,True,True,0.0
18979,5177,2023-06-09,0,824.19,0.0,False,False,824.19
18980,5178,2023-08-06,1,882.5,264.75,True,False,617.75
18981,5178,2023-08-05,1,930.48,0.0,False,False,930.48
18982,5178,2023-07-12,1,1224.09,0.0,False,False,1224.09
18983,5179,2023-04-27,0,978.29,0.0,False,False,978.29
18984,5179,2023-05-16,0,741.78,0.0,False,False,741.78
18985,5179,2023-05-06,0,1049.33,0.0,False,False,1049.33
18986,5179,2023-05-10,0,1347.75,0.0,False,False,1347.75
18987,5179,2023-05-11,0,1155.48,0.0,False,False,1155.48
18988,5179,2023-05-14,0,1263.98,0.0,False,False,1263.98
18989,5179,2023-05-05,0,1418.42,0.0,False,False,1418.42
18990,5179,2023-04-29,0,949.11,0.0,False,True,0.0
18991,5180,2023-05-31,1,766.71,0.0,False,False,766.71
18992,5180,2023-06-27,1,1022.51,0.0,False,False,1022.51
18993,5181,2023-07-09,1,1131.43,0.0,False,False,1131.43
18994,5181,2023-07-05,1,890.13,0.0,False,False,890.13
18995,5181,2023-07-23,1,602.28,180.68,True,False,421.6
18996,5181,2023-08-31,2,681.23,204.37,True,True,0.0
18997,5182,2023-06-09,1,951.33,0.0,False,False,951.33
18998,5182,2023-06-08,1,1073.39,0.0,False,False,1073.39
18999,5182,2023-05-27,1,951.64,0.0,False,False,951.64
19000,5182,2023-04-17,0,795.1,0.0,False,False,795.1
19001,5183,2023-03-08,0,911.76,0.0,False,False,911.76
19002,5183,2023-06-23,3,1155.28,346.58,True,False,808.7
19003,5184,2023-03-04,0,1062.89,318.87,True,False,744.02
19004,5184,2023-03-20,0,1108.56,332.57,True,True,0.0
19005,5184,2023-03-03,0,785.08,235.52,True,False,549.56
19006,5184,2023-03-13,0,649.83,194.95,True,False,454.88
19007,5185,2023-08-18,2,965.04,0.0,False,False,965.04
19008,5185,2023-08-19,2,1236.88,0.0,False,False,1236.88
19009,5185,2023-07-22,1,1079.15,323.74,True,False,755.41
19010,5185,2023-10-29,4,709.23,0.0,False,False,709.23
19011,5186,2023-06-16,1,1089.45,0.0,False,False,1089.45
19012,5186,2023-05-25,0,914.51,0.0,False,True,0.0
19013,5187,2023-04-26,1,853.63,256.09,True,False,597.54
19014,5187,2023-05-25,2,1141.63,0.0,False,False,1141.63
19015,5187,2023-04-11,0,1234.71,0.0,False,False,1234.71
19016,5187,2023-05-05,1,799.22,0.0,False,False,799.22
19017,5187,2023-04-06,0,788.43,0.0,False,False,788.43
19018,5188,2024-01-17,8,715.0,0.0,False,False,715.0
19019,5188,2024-03-21,10,818.6,0.0,False,True,0.0
19020,5188,2024-02-05,8,1039.68,0.0,False,False,1039.68
19021,5188,2023-11-03,5,936.75,281.03,True,False,655.72
19022,5188,2023-11-10,6,711.06,0.0,False,True,0.0
19023,5188,2023-11-22,6,1006.85,0.0,False,False,1006.85
19024,5189,2023-12-25,11,1021.26,0.0,False,False,1021.26
19025,5189,2023-12-26,11,798.96,0.0,False,False,798.96
19026,5189,2023-04-10,2,990.18,0.0,False,False,990.18
19027,5189,2023-11-29,10,1025.69,0.0,False,False,1025.69
19028,5189,2023-07-12,6,1146.05,0.0,False,False,1146.05
19029,5189,2023-04-27,3,928.31,0.0,False,False,928.31
19030,5189,2023-04-10,2,994.14,0.0,False,False,994.14
19031,5189,2023-08-04,6,1010.74,0.0,False,False,1010.74
19032,5190,2023-06-03,2,583.9,0.0,False,True,0.0
19033,5190,2023-04-08,0,827.42,0.0,False,False,827.42
19034,5190,2023-05-17,1,1228.09,0.0,False,False,1228.09
19035,5191,2023-04-30,0,1346.36,403.91,True,True,0.0
19036,5192,2024-02-08,7,1151.11,0.0,False,False,1151.11
19037,5192,2024-04-05,9,1035.4,0.0,False,False,1035.4
19038,5193,2023-02-02,0,1096.96,0.0,False,False,1096.96
19039,5193,2023-02-19,0,1118.13,0.0,False,False,1118.13
19040,5193,2023-02-05,0,907.35,0.0,False,False,907.35
19041,5193,2023-02-08,0,988.49,0.0,False,False,988.49
19042,5193,2023-02-15,0,1223.2,0.0,False,False,1223.2
19043,5193,2023-03-01,0,1172.21,0.0,False,False,1172.21
19044,5193,2023-02-03,0,603.16,0.0,False,False,603.16
19045,5193,2023-02-02,0,1038.39,0.0,False,False,1038.39
19046,5194,2023-07-10,0,1144.1,343.23,True,False,800.87
19047,5194,2023-06-27,0,861.37,0.0,False,False,861.37
19048,5194,2023-06-20,0,523.73,157.12,True,False,366.61
19049,5195,2023-08-04,4,1175.7,0.0,False,False,1175.7
19050,5195,2023-06-21,3,925.6,0.0,False,False,925.6
19051,5195,2023-05-08,1,783.42,0.0,False,False,783.42
19052,5195,2023-03-31,0,632.98,189.9,True,False,443.08
19053,5196,2023-06-05,0,1108.54,332.56,True,True,0.0
19054,5196,2023-06-01,0,870.99,261.3,True,True,0.0
19055,5196,2023-06-02,0,1057.49,317.25,True,False,740.24
19056,5196,2023-05-28,0,860.62,258.19,True,False,602.43
19057,5196,2023-06-02,0,1196.89,359.07,True,False,837.82
19058,5197,2023-04-30,0,1242.83,372.85,True,False,869.98
19059,5198,2023-08-28,4,970.5,0.0,False,False,970.5
19060,5198,2023-05-13,0,467.29,0.0,False,False,467.29
19061,5198,2023-11-10,6,1451.9,0.0,False,False,1451.9
19062,5199,2023-03-09,0,924.5,0.0,False,False,924.5
19063,5199,2023-03-01,0,578.4,0.0,False,False,578.4
19064,5199,2023-03-05,0,826.31,0.0,False,False,826.31
19065,5199,2023-03-04,0,1092.17,0.0,False,False,1092.17
19066,5199,2023-02-23,0,1148.91,0.0,False,False,1148.91
19067,5200,2023-03-20,0,851.52,0.0,False,False,851.52
19068,5201,2023-05-24,2,751.53,0.0,False,False,751.53
19069,5201,2023-08-30,5,705.82,0.0,False,False,705.82
19070,5202,2023-05-20,0,606.77,182.03,True,False,424.74
19071,5202,2023-05-29,0,1254.55,0.0,False,False,1254.55
19072,5202,2023-05-12,0,850.59,0.0,False,False,850.59
19073,5202,2023-05-26,0,586.78,0.0,False,False,586.78
19074,5203,2023-06-18,2,1189.21,0.0,False,False,1189.21
19075,5203,2023-08-02,3,843.37,0.0,False,False,843.37
19076,5203,2023-04-13,0,1195.82,0.0,False,False,1195.82
19077,5203,2023-08-07,3,996.2,0.0,False,False,996.2
19078,5203,2023-06-19,2,673.03,0.0,False,False,673.03
19079,5203,2023-06-20,2,1022.16,0.0,False,False,1022.16
19080,5203,2023-08-04,3,1082.82,0.0,False,False,1082.82
19081,5204,2023-11-21,5,994.59,0.0,False,False,994.59
19082,5205,2023-01-19,0,1198.65,0.0,False,False,1198.65
19083,5205,2023-01-24,0,1045.77,313.73,True,False,732.04
19084,5206,2023-07-03,1,454.0,0.0,False,False,454.0
19085,5206,2023-07-31,2,798.02,0.0,False,False,798.02
19086,5206,2023-07-08,1,984.83,0.0,False,False,984.83
19087,5206,2023-11-19,6,1099.08,0.0,False,False,1099.08
19088,5206,2023-07-29,2,864.82,0.0,False,False,864.82
19089,5207,2023-09-05,7,1130.05,0.0,False,False,1130.05
19090,5207,2023-05-29,4,541.81,0.0,False,True,0.0
19091,5207,2023-07-04,5,1240.87,0.0,False,False,1240.87
19092,5207,2023-02-09,0,928.28,0.0,False,False,928.28
19093,5207,2023-08-10,6,1208.36,362.51,True,False,845.85
19094,5207,2023-09-09,7,860.78,0.0,False,False,860.78
19095,5208,2023-11-05,6,360.24,0.0,False,True,0.0
19096,5208,2023-07-09,2,693.0,0.0,False,False,693.0
19097,5208,2023-08-30,3,1100.05,0.0,False,True,0.0
19098,5208,2023-07-13,2,899.71,0.0,False,False,899.71
19099,5208,2023-06-15,1,1111.46,0.0,False,False,1111.46
19100,5208,2023-07-07,1,898.47,269.54,True,True,0.0
19101,5208,2023-12-06,7,1069.87,0.0,False,False,1069.87
19102,5208,2023-06-27,1,803.09,240.93,True,False,562.16
19103,5209,2024-02-02,11,829.14,0.0,False,False,829.14
19104,5209,2023-07-26,5,814.36,0.0,False,False,814.36
19105,5209,2023-08-21,6,867.78,0.0,False,False,867.78
19106,5209,2023-05-28,3,1038.69,0.0,False,False,1038.69
19107,5209,2023-11-27,9,1326.58,0.0,False,False,1326.58
19108,5209,2023-04-27,2,562.98,0.0,False,False,562.98
19109,5209,2023-09-25,7,828.76,0.0,False,False,828.76
19110,5209,2023-10-31,8,697.62,0.0,False,False,697.62
19111,5210,2023-05-30,3,838.94,0.0,False,False,838.94
19112,5210,2023-05-31,3,1113.95,0.0,False,False,1113.95
19113,5210,2023-03-04,0,648.7,0.0,False,False,648.7
19114,5210,2023-04-20,1,786.16,0.0,False,False,786.16
19115,5211,2023-06-18,4,565.03,0.0,False,False,565.03
19116,5211,2023-07-25,5,908.26,0.0,False,False,908.26
19117,5211,2023-08-04,6,602.0,0.0,False,False,602.0
19118,5211,2023-11-23,9,1132.21,339.66,True,False,792.55
19119,5211,2023-03-17,1,677.4,203.22,True,False,474.18
19120,5211,2023-12-15,10,983.41,0.0,False,False,983.41
19121,5211,2023-08-08,6,856.25,0.0,False,False,856.25
19122,5211,2023-06-03,4,951.33,0.0,False,False,951.33
19123,5212,2023-09-02,3,867.33,260.2,True,False,607.13
19124,5212,2023-07-10,1,1236.7,0.0,False,False,1236.7
19125,5212,2023-07-21,1,1068.58,0.0,False,False,1068.58
19126,5213,2023-12-08,8,1219.81,0.0,False,False,1219.81
19127,5213,2023-04-11,0,1081.92,324.57,True,False,757.35
19128,5214,2023-02-09,0,927.47,278.24,True,False,649.23
19129,5214,2023-07-11,5,967.49,0.0,False,False,967.49
19130,5214,2023-02-14,0,856.8,0.0,False,False,856.8
19131,5214,2023-10-22,8,657.29,0.0,False,False,657.29
19132,5214,2023-06-19,4,1034.44,0.0,False,False,1034.44
19133,5215,2023-02-20,0,656.51,196.95,True,False,459.56
19134,5215,2023-02-20,0,711.07,0.0,False,False,711.07
19135,5216,2023-02-13,0,718.08,0.0,False,False,718.08
19136,5216,2023-01-23,0,894.72,0.0,False,False,894.72
19137,5217,2023-12-27,11,927.97,0.0,False,False,927.97
19138,5217,2023-08-12,7,757.76,0.0,False,False,757.76
19139,5217,2023-05-14,4,822.14,0.0,False,False,822.14
19140,5217,2023-05-05,4,1347.25,0.0,False,False,1347.25
19141,5217,2023-07-10,6,1169.0,350.7,True,False,818.3
19142,5217,2023-09-15,8,1054.25,0.0,False,False,1054.25
19143,5217,2023-10-04,9,821.2,0.0,False,False,821.2
19144,5217,2023-11-26,10,701.32,0.0,False,False,701.32
19145,5217,2023-12-01,11,405.86,0.0,False,False,405.86
19146,5218,2023-02-17,0,950.85,285.26,True,True,0.0
19147,5218,2023-04-03,2,1047.49,314.25,True,False,733.24
19148,5219,2023-07-25,6,953.6,286.08,True,False,667.52
19149,5219,2023-08-30,7,1295.04,0.0,False,False,1295.04
19150,5219,2023-02-15,0,1043.12,0.0,False,False,1043.12
19151,5219,2023-03-04,1,1198.68,0.0,False,True,0.0
19152,5220,2023-04-27,0,1012.21,0.0,False,False,1012.21
19153,5220,2023-07-05,2,862.28,0.0,False,False,862.28
19154,5220,2023-06-28,2,729.4,0.0,False,False,729.4
19155,5220,2023-05-23,1,885.52,0.0,False,False,885.52
19156,5220,2023-05-11,0,762.47,0.0,False,False,762.47
19157,5220,2023-04-22,0,844.54,0.0,False,True,0.0
19158,5220,2023-06-26,2,1520.91,0.0,False,False,1520.91
19159,5220,2023-04-30,0,393.7,0.0,False,True,0.0
19160,5220,2023-07-13,2,1263.1,378.93,True,False,884.17
19161,5221,2023-05-03,2,953.15,0.0,False,False,953.15
19162,5221,2023-03-31,1,1071.11,0.0,False,False,1071.11
19163,5221,2023-03-13,0,807.26,0.0,False,False,807.26
19164,5221,2023-05-10,2,640.96,0.0,False,False,640.96
19165,5222,2023-08-11,3,969.61,0.0,False,False,969.61
19166,5222,2023-06-30,1,1116.06,334.82,True,False,781.24
19167,5222,2023-09-12,4,1066.91,0.0,False,False,1066.91
19168,5222,2023-08-24,3,910.3,0.0,False,False,910.3
19169,5223,2023-05-20,0,981.54,294.46,True,False,687.08
19170,5223,2023-06-01,0,1485.65,0.0,False,False,1485.65
19171,5223,2023-06-03,0,915.62,274.69,True,False,640.93
19172,5223,2023-05-17,0,670.52,201.16,True,False,469.36
19173,5223,2023-05-26,0,510.0,153.0,True,False,357.0
19174,5223,2023-05-14,0,680.97,204.29,True,False,476.68
19175,5224,2023-04-24,1,1084.36,0.0,False,False,1084.36
19176,5224,2023-06-13,3,839.69,0.0,False,False,839.69
19177,5224,2023-06-04,2,943.34,0.0,False,False,943.34
19178,5224,2023-08-27,5,1010.86,0.0,False,True,0.0
19179,5224,2023-05-28,2,1010.77,0.0,False,False,1010.77
19180,5225,2023-07-01,0,1106.82,332.05,True,False,774.77
19181,5226,2023-04-09,0,883.05,264.91,True,False,618.14
19182,5226,2023-04-20,0,858.49,257.55,True,False,600.94
19183,5227,2023-05-19,0,1168.41,0.0,False,True,0.0
19184,5227,2023-05-14,0,1066.31,319.89,True,True,0.0
19185,5228,2023-06-02,3,1000.23,0.0,False,False,1000.23
19186,5228,2023-06-08,3,1001.93,0.0,False,False,1001.93
19187,5228,2023-03-19,1,1137.43,341.23,True,True,0.0
19188,5228,2023-03-30,1,1047.91,0.0,False,False,1047.91
19189,5229,2023-03-07,1,1366.04,0.0,False,False,1366.04
19190,5229,2023-03-20,2,1218.94,0.0,False,False,1218.94
19191,5229,2023-03-16,1,802.95,0.0,False,False,802.95
19192,5229,2023-04-05,2,838.02,0.0,False,False,838.02
19193,5230,2024-06-07,11,1070.54,0.0,False,False,1070.54
19194,5230,2023-11-21,5,1310.81,0.0,False,False,1310.81
19195,5230,2023-09-25,3,1033.09,0.0,False,False,1033.09
19196,5231,2023-04-29,2,945.22,0.0,False,False,945.22
19197,5231,2023-05-09,2,1222.11,366.63,True,False,855.48
19198,5231,2023-03-22,0,965.57,0.0,False,False,965.57
19199,5231,2023-04-13,1,1401.93,0.0,False,False,1401.93
19200,5231,2023-05-22,2,1211.27,0.0,False,True,0.0
19201,5232,2023-04-03,0,1242.65,372.8,True,False,869.85
19202,5233,2023-02-25,1,639.54,191.86,True,True,0.0
19203,5233,2023-02-23,1,871.69,0.0,False,True,0.0
19204,5233,2023-01-26,0,898.89,0.0,False,False,898.89
19205,5234,2023-03-04,1,834.02,0.0,False,False,834.02
19206,5234,2023-10-10,8,617.58,0.0,False,False,617.58
19207,5234,2023-07-21,5,576.31,0.0,False,False,576.31
19208,5234,2023-07-17,5,549.89,0.0,False,False,549.89
19209,5235,2023-01-08,0,684.85,205.46,True,True,0.0
19210,5235,2023-02-01,0,1248.06,374.42,True,False,873.64
19211,5235,2023-01-31,0,921.89,276.57,True,False,645.32
19212,5236,2023-09-09,2,689.31,206.79,True,False,482.52
19213,5236,2023-07-23,1,612.68,183.8,True,False,428.88
19214,5237,2023-05-27,4,1178.13,0.0,False,False,1178.13
19215,5237,2023-03-09,2,861.24,258.37,True,False,602.87
19216,5237,2023-08-16,7,889.84,0.0,False,False,889.84
19217,5237,2023-08-15,7,797.78,0.0,False,False,797.78
19218,5237,2023-03-04,1,329.03,98.71,True,False,230.32
19219,5237,2023-06-06,4,806.32,0.0,False,False,806.32
19220,5238,2023-07-19,1,1201.58,0.0,False,False,1201.58
19221,5238,2023-10-04,3,890.83,0.0,False,False,890.83
19222,5238,2023-07-28,1,790.38,0.0,False,False,790.38
19223,5238,2023-09-13,3,1211.01,0.0,False,False,1211.01
19224,5238,2023-09-12,3,761.24,0.0,False,False,761.24
19225,5238,2023-08-28,2,934.88,0.0,False,False,934.88
19226,5239,2023-05-29,0,775.36,0.0,False,False,775.36
19227,5239,2023-09-17,4,1059.97,0.0,False,False,1059.97
19228,5239,2023-10-12,5,608.11,182.43,True,False,425.68
19229,5239,2023-06-21,1,997.66,0.0,False,False,997.66
19230,5240,2023-11-06,4,1093.55,0.0,False,False,1093.55
19231,5240,2023-10-05,3,1041.22,0.0,False,True,0.0
19232,5240,2023-09-19,3,942.89,0.0,False,False,942.89
19233,5240,2023-10-04,3,898.48,0.0,False,False,898.48
19234,5241,2023-02-26,1,898.52,0.0,False,False,898.52
19235,5241,2023-02-09,0,1149.35,0.0,False,False,1149.35
19236,5241,2023-02-20,1,1204.01,0.0,False,False,1204.01
19237,5242,2023-06-13,0,847.01,254.1,True,False,592.91
19238,5242,2023-05-30,0,1281.4,0.0,False,False,1281.4
19239,5242,2023-06-20,0,908.76,0.0,False,False,908.76
19240,5242,2023-06-12,0,1002.14,0.0,False,False,1002.14
19241,5243,2023-08-24,3,797.34,239.2,True,False,558.14
19242,5243,2023-08-13,3,1234.93,0.0,False,False,1234.93
19243,5243,2023-08-19,3,1126.72,338.02,True,False,788.7
19244,5244,2023-05-18,3,778.91,0.0,False,False,778.91
19245,5244,2023-05-13,2,1001.74,0.0,False,False,1001.74
19246,5244,2023-06-08,3,1122.71,336.81,True,False,785.9
19247,5244,2023-08-10,5,1002.01,0.0,False,False,1002.01
19248,5244,2023-04-22,2,959.57,0.0,False,False,959.57
19249,5245,2023-05-08,2,1073.91,322.17,True,False,751.74
19250,5246,2024-03-29,10,1081.61,0.0,False,False,1081.61
19251,5246,2023-06-09,0,1165.5,0.0,False,False,1165.5
19252,5246,2023-08-01,2,973.61,0.0,False,True,0.0
19253,5246,2024-02-09,9,845.32,0.0,False,False,845.32
19254,5247,2023-10-04,3,581.64,174.49,True,False,407.15
19255,5247,2023-07-18,0,932.42,279.73,True,False,652.69
19256,5248,2023-03-15,1,1076.24,322.87,True,False,753.37
19257,5249,2023-05-17,0,555.29,0.0,False,True,0.0
19258,5249,2023-05-03,0,1158.0,0.0,False,False,1158.0
19259,5249,2023-05-25,0,929.13,0.0,False,False,929.13
19260,5249,2023-05-20,0,1166.22,0.0,False,False,1166.22
19261,5249,2023-05-02,0,833.88,0.0,False,False,833.88
19262,5249,2023-05-15,0,1327.34,0.0,False,False,1327.34
19263,5249,2023-05-17,0,1145.2,0.0,False,True,0.0
19264,5250,2023-02-15,0,556.19,0.0,False,False,556.19
19265,5250,2023-02-04,0,1112.32,0.0,False,False,1112.32
19266,5250,2023-02-28,0,1194.88,0.0,False,False,1194.88
19267,5250,2023-02-12,0,923.63,0.0,False,False,923.63
19268,5251,2023-05-17,0,1314.81,0.0,False,False,1314.81
19269,5252,2023-05-28,0,875.41,262.62,True,True,0.0
19270,5252,2023-06-01,0,843.87,253.16,True,True,0.0
19271,5253,2023-09-06,2,1166.23,0.0,False,False,1166.23
19272,5253,2023-06-16,0,1427.65,0.0,False,False,1427.65
19273,5254,2023-06-18,3,776.07,0.0,False,False,776.07
19274,5254,2023-06-30,4,1252.08,0.0,False,True,0.0
19275,5255,2023-05-17,0,744.42,0.0,False,False,744.42
19276,5255,2023-05-20,0,1085.48,0.0,False,False,1085.48
19277,5255,2023-07-26,2,1125.37,0.0,False,True,0.0
19278,5255,2023-05-27,0,1228.84,368.65,True,False,860.19
19279,5255,2023-05-19,0,883.62,0.0,False,False,883.62
19280,5255,2023-07-01,2,793.69,238.11,True,False,555.58
19281,5256,2023-08-13,7,988.85,296.66,True,False,692.19
19282,5256,2023-03-01,1,759.36,0.0,False,False,759.36
19283,5257,2023-04-22,0,1339.72,401.92,True,False,937.8
19284,5258,2023-09-17,3,1316.01,394.8,True,False,921.21
19285,5259,2023-04-07,1,978.12,0.0,False,False,978.12
19286,5259,2023-05-24,2,1067.44,0.0,False,False,1067.44
19287,5259,2023-03-04,0,899.57,0.0,False,False,899.57
19288,5259,2023-06-21,3,1353.94,0.0,False,False,1353.94
19289,5260,2023-05-17,2,1190.61,0.0,False,False,1190.61
19290,5260,2023-04-02,0,796.44,238.93,True,False,557.51
19291,5260,2023-03-25,0,927.26,0.0,False,False,927.26
19292,5261,2023-01-25,0,931.87,0.0,False,False,931.87
19293,5261,2023-01-13,0,1054.47,0.0,False,False,1054.47
19294,5261,2023-01-15,0,1264.89,0.0,False,False,1264.89
19295,5261,2023-01-28,0,841.73,0.0,False,False,841.73
19296,5261,2023-01-23,0,1162.04,0.0,False,False,1162.04
19297,5261,2023-01-14,0,849.23,0.0,False,False,849.23
19298,5262,2023-09-11,2,1019.92,305.98,True,False,713.94
19299,5262,2024-03-11,8,971.49,0.0,False,False,971.49
19300,5262,2023-10-19,3,943.15,0.0,False,False,943.15
19301,5263,2023-06-12,1,870.77,0.0,False,False,870.77
19302,5263,2023-06-14,1,1355.82,0.0,False,False,1355.82
19303,5263,2023-06-22,1,782.67,0.0,False,False,782.67
